"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3Dkfcd3DbXGVmM05KCRuFA","CASINO ROYAL","spotify:artist:0t9IVyFGzH79wIFfhEXddQ, spotify:artist:2qMezKrAKRh2Z2uR3fCqHt","Kianush, PA Sports","spotify:album:6C0AQhEWVfiT8gycgA61be","CASINO ROYAL","spotify:artist:0t9IVyFGzH79wIFfhEXddQ, spotify:artist:2qMezKrAKRh2Z2uR3fCqHt","Kianush, PA Sports","2019-12-05","https://i.scdn.co/image/ab67616d0000b2736e660deb5dd2e402697564ca","1","1","171355","","true","0","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:5xStNH6LzRunpFejV4IsW0","Zu Asche, Zu Staub (Psycho Nikoros)","spotify:artist:3nDH6EjuwvBVAV3svkiKT9","Severija","spotify:album:6ckvWsrf15hP9vpr7tYHzh","Babylon Berlin (Music from the Original TV Series)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-11-24","https://i.scdn.co/image/ab67616d0000b273d39d989af8068f4f21e09725","1","16","323640","https://p.scdn.co/mp3-preview/ca05771cc61ba8773a3400718ec621b5e0c41382?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:2NvmNbDbHeQbxLOMEy1WkV","Give Me Some Time","spotify:artist:56UIK6wmbbxuQ6VA20vrWD","Lola Marsh","spotify:album:6ECJjotZuyQKgw3VtMWpVy","Someday Tomorrow Maybe","spotify:artist:56UIK6wmbbxuQ6VA20vrWD","Lola Marsh","2020-01-24","https://i.scdn.co/image/ab67616d0000b273c79d4354c1cda61a77888ae5","1","7","195746","https://p.scdn.co/mp3-preview/836932a9dbed764dbad51c1555f19adc5aa8c1ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:6vYRwtuNmaQJg7SlcrMdPs","Your Light","spotify:artist:0KU55rzxAihPhi27MAuz9O","The Big Moon","spotify:album:08Ry44RWNOnXiw7gZlBXkg","Your Light","spotify:artist:0KU55rzxAihPhi27MAuz9O","The Big Moon","2019-09-10","https://i.scdn.co/image/ab67616d0000b2737c20223c590c43b205d22cf7","1","1","307075","https://p.scdn.co/mp3-preview/619c82a41cb4a70fdcf3d50e929b63a70e99df3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:2IpVW50TOiDQENRdhmk4Rq","GucciFace","spotify:artist:6NG0bF3tpQuQOixbzFPLIv, spotify:artist:4EEWia4jMIjBj1Y9VtliSF","Lil Lano, Trippie Boi","spotify:album:3SWxP2CnwiyFYbxsSpw0ka","GucciFace","spotify:artist:6NG0bF3tpQuQOixbzFPLIv, spotify:artist:4EEWia4jMIjBj1Y9VtliSF","Lil Lano, Trippie Boi","2019-12-20","https://i.scdn.co/image/ab67616d0000b273adcd33858b9a6f8a27433b29","1","1","192639","https://p.scdn.co/mp3-preview/79ddcc833a1d2c116c4fd4d352349808b5f51a04?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:3q20g0GOjipJ1WJcmPEbbH","Berlin","spotify:artist:1MNMJJ5gOHtCoKFrNxWBFp","Kafka Tamura","spotify:album:1kPweS51ReexhWvB3Pdv5e","Berlin","spotify:artist:1MNMJJ5gOHtCoKFrNxWBFp","Kafka Tamura","2019-10-18","https://i.scdn.co/image/ab67616d0000b273bccc98197d43305acadf1c58","1","1","203478","https://p.scdn.co/mp3-preview/57d98acd2336e160873c61a72dac6fc007d12ffd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:2fGRJzoiYJYAzlQAyBONMb","Morning Sex","spotify:artist:4o16FybIZV7WPD7tOl7PUd","Ralph Castelli","spotify:album:6nPjdP4pjRIItNMnu9DSLQ","Morning Sex","spotify:artist:4o16FybIZV7WPD7tOl7PUd","Ralph Castelli","2019-06-07","https://i.scdn.co/image/ab67616d0000b2732a5fa04e857a15bbab62f018","1","1","175312","https://p.scdn.co/mp3-preview/6c6e43ce30e817ffc9688b2503c8829c93f9fe34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:7zJxChdtfJFwVCCnF2YWvS","Living","spotify:artist:1I9HNoVK6kOQGVZfulXVnm","TENDER","spotify:album:71WzlDb4sKJlvbakA9qRcR","Living","spotify:artist:1I9HNoVK6kOQGVZfulXVnm","TENDER","2020-03-31","https://i.scdn.co/image/ab67616d0000b273e521b74808b2144c9df6bcb9","1","1","238547","","false","0","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:1j2Vfg4IiD1hCkkmEyv8Ly","Love Love Love","spotify:artist:21m5PZPUgSF0k76W1MMCAa","ViVii","spotify:album:1Wmd0bSpktLxqIF6hm0vfm","ViVii","spotify:artist:21m5PZPUgSF0k76W1MMCAa","ViVii","2019-03-15","https://i.scdn.co/image/ab67616d0000b273888c7876baa3efe116922061","1","4","247333","https://p.scdn.co/mp3-preview/1eb1bebc8effe90f68f0f10ded9ed0a9e06102ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:6ZAfv1nUbTORV7ubLN5PVP","Das ist nicht das Ende Baby","spotify:artist:6BHpFo1cbGCGLWh28wa43x","2raumwohnung","spotify:album:2w26CRw3TeUXXG71lhHHdv","Das ist nicht das Ende Baby","spotify:artist:6BHpFo1cbGCGLWh28wa43x","2raumwohnung","2020-01-10","https://i.scdn.co/image/ab67616d0000b27325364a772728abc304abd4c5","1","1","230072","https://p.scdn.co/mp3-preview/782b2fae3bd2861cac655e4588be66b03a315cea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","spotify:user:","2020-11-27T12:53:58Z"
